ID,Lat,Lng,CategoryId,Name,OperatingHours,Phone,Fax
59117,1.392272,103.904511,14,MY FAMILY CLINIC (RIVERVALE),,,
59119,1.300232,103.798081,14,MY FAMILY CLINIC (TANGLIN HALT),,,
59120,1.334817,103.849182,14,MY FAMILY CLINIC? (TOA PAYOH CENTRAL),,,
59121,1.307804,103.820071,14,MY GYNAE WOMEN'S CLINIC,,,
59122,1.344177,103.720380,14,MY DOCTOR @ LAKESIDE,,,
59123,1.352903,103.889696,14,MYSMILE DENTAL CLINIC,,,
59124,1.322419,103.853379,14,N B THAM CLINIC PTE LTD,,,
59125,1.305469,103.835528,14,N K CHIN CHEST & MEDICAL CLINIC PTE LTD,,,
59128,1.322209,103.844127,14,NAIR CARDIAC MEDICAL SPECIALIST CENTRE,,,
59130,1.314724,103.890988,14,NAM FUNG DENTAL SURGERY,,,
59131,1.342527,103.776416,14,NAM SANG DENTAL SURGERY PTE LTD,,,
59132,1.341479,103.690608,14,NANYANG CENTRE CLINIC,,,
59133,1.280348,103.828128,14,NANYANG DENTAL CLINIC,,,
59134,1.311937,103.876692,14,DAN HEALTHCARE PTE. LTD.,,,
59135,1.279376,103.836483,14,NATIONAL CANCER CENTRE SINGAPORE,,,
59137,1.279321,103.838058,14,NATIONAL DENTAL CENTRE SINGAPORE,,,
59138,1.374353,103.845660,14,NATIONAL HEALTHCARE GROUP POLYCLINICS (ANG MO KIO),,,
59139,1.370043,103.889051,14,NATIONAL HEALTHCARE GROUP POLYCLINICS (HOUGANG),,,
59140,1.334501,103.859000,14,NATIONAL HEALTHCARE GROUP POLYCLINICS (TOA PAYOH),,,
59141,1.431044,103.775290,14,NATIONAL HEALTHCARE GROUP POLYCLINICS (WOODLANDS),,,
59142,1.430455,103.839146,14,NATIONAL HEALTHCARE GROUP POLYCLINICS (YISHUN),,,
59144,1.319924,103.849049,14,NATIONAL SKIN CENTRE,,,
59146,1.345785,103.941304,14,NATIONAL TRADES UNION CONGRESS (NTUC) SINGAPORE POOLS NKF DIALYSIS CENTRE,,,
59149,1.278559,103.835960,14,NCCS CLINIC F @ NHCS,,,
59150,1.339721,103.947894,14,NCCS ONCOLOGY CLINIC @ CGH,,,
59153,1.305469,103.835528,14,NEI NEUROLOGY CLINIC PTE LTD,,,
59155,1.358622,103.844467,14,NEIGHBOURHOOD CLINIC,,,
59156,1.347785,103.756976,14,NEIGHBOURHOOD DENTAL SURGERY,,,
59158,1.378404,103.773097,14,NEO CLINIC  & SURGERY,,,
59160,1.359484,103.886907,14,NEO SMILES DENTAL STUDIO KOVAN,,,
59163,1.317078,103.765423,14,NEPTUNE DENTAL GROUP - CLEMENTI,,,
59164,1.354009,103.961374,14,NEPTUNE DENTAL GROUP - TAMPINES,,,
59168,1.332952,103.915294,14,NEUGEN DENTAL,,,
59169,1.305469,103.835528,14,NEUROLOGICAL SURGERY PTE LTD,,,
59170,1.307491,103.819614,14,NEUROLOGY AND NEUROPHYSIOLOGY CLINIC,,,
59171,1.305469,103.835528,14,"NEUROSPINE AND PAIN CENTER, SINGAPORE",,,
59172,1.307491,103.819614,14,NEUROSURGERY  INTERNATIONAL,,,
59174,1.377088,103.774861,14,NEW CREATION CHURCH - NKF DIALYSIS CENTRE,,,
59175,1.281287,103.810137,14,NEW HEALTH FAMILY CLINIC PTE LTD,,,
59176,1.314142,103.870644,14,NEW TOWN CLINIC,,,
59177,1.307352,103.857733,14,NEW WORLD CLINIC & SURGERY,,,
59178,1.305095,103.830831,14,NEWCASTLE CLINIC,,,
59179,1.316798,103.757433,14,NEWEST MEDICAL AND LASER CLINIC PTE LTD,,,
59180,1.322192,103.738338,14,NEWLIFE FAMILY CLINIC & SURGERY,,,
59181,1.315113,103.909181,14,NEXUS SURGICAL ASSOCIATES,,,
59182,1.296004,103.858960,14,NOFRILLS DENTAL,,,
59183,1.291040,103.857243,14,NOFRILLS DENTAL,,,
59184,1.323050,103.811143,14,NG BABY & CHILD CLINIC,,,
59185,1.305469,103.835528,14,NG BENG YEONG PSYCH MEDICINE CLINIC,,,
59186,1.331973,103.722498,14,NG DENTAL SURGERY (JURONG TOWN),,,
59188,1.307804,103.820071,14,NG TAY MENG GASTROINTESTINAL AND LIVER CLINIC,,,
59189,1.342122,103.837703,14,NG TAY MENG GASTROINTESTINAL HEPATOLOGY CENTRE,,,
59192,1.307804,103.820071,14,NGOI SURGERY,,,
59226,1.312267,103.853855,14,NICHII INTERNATIONAL CLINIC,,,
59227,1.320900,103.843793,14,NIHON PREMIUM CLINIC,,,
59229,1.343316,103.688708,14,NKF DIALYSIS CENTRE,,,
59232,1.369526,103.880536,14,NKF HOUGANG-PUNGGOL DIALYSIS CENTRE,,,
59236,1.342122,103.837703,14,NOBEL ENT CENTRE,,,
59238,1.342122,103.837703,14,NOBEL EYE & VISION CENTRE,,,
59239,1.322209,103.844127,14,NOBEL GASTROENTEROLOGY CENTRE,,,
59241,1.320900,103.843793,14,NOBEL PSYCHOLOGICAL WELLNESS CENTRE,,,
59242,1.368941,103.856170,14,NOBEL PSYCHOLOGICAL  WELLNESS CENTRE,,,
59243,1.342122,103.837703,14,NOBEL SURGERY CENTRE,,,
59245,1.424590,103.846393,14,NOBLE DENTAL SURGERY,,,
59246,1.325099,103.932957,14,NOBLE DENTAL SURGERY,,,
59247,1.322209,103.844127,14,NOEL LEONG FERTILITY & IVF CLINIC PTE LTD,,,
59248,1.333137,103.926282,14,NORTHEAST MEDICAL GROUP,,,
59249,1.391469,103.895327,14,NORTHEAST MEDICAL GROUP,,,
59250,1.283980,103.850925,14,NORTHEAST MEDICAL GROUP,,,
59251,1.307817,103.885072,14,NORTHEAST MEDICAL GROUP,,,
59252,1.370194,103.849425,14,NORTHEAST MEDICAL GROUP,,,
59253,1.421134,103.838921,14,NORTHLAND FAMILY CLINIC & SURGERY,,,
59254,1.305990,103.905312,14,NOUR!SH DENTAL CARE & IMPLANTS,,,
59255,1.320680,103.843129,14,NOVENA BLADELESS CATARACT SURGERY & EYE SPECIALIST CENTRE,,,
59256,1.322209,103.844127,14,NOVENA CANCER CENTRE,,,
59257,1.320900,103.843793,14,NOVENA CHILDREN CLINIC,,,
59260,1.280348,103.828128,14,NOVO VITA CLINIC AND SURGERY,,,
65207,1.375041,103.882921,14,HOUGANG FAMILY MEDICINE CLINIC,,,
59271,1.348487,103.748081,14,NTUC INCOME - NKF DIALYSIS CENTRE,,,
59272,1.303546,103.835856,14,NU.U AESTHETICS & WELLNESS CLINIC,,,
59273,1.312154,103.924415,14,NUFFIELD MEDICAL SIGLAP,,,
59274,1.384100,103.744965,14,NUH CHILD DEVELOPMENT UNIT @ KEAT HONG,,,
59275,1.291357,103.807515,14,NUH DIALYSIS CENTRE,,,
59278,1.301405,103.837355,14,NUTRAMED CLINIC,,,
59279,1.305469,103.835528,14,NY WONG SURGERY,,,
59280,1.320900,103.843793,14,NAAMAN SKIN & LASER CENTRE,,,
59282,1.319356,103.887268,14,NATIONAL HEALTHCARE GROUP POLYCLINICS (GEYLANG),,,
59283,1.320568,103.848400,14,NATIONAL NEUROSCIENCE INSTITUTE,,,
59284,1.359503,103.750644,14,NEECARE MEDICAL CENTRE,,,
59285,1.325813,103.932171,14,NEO SMILES DENTAL STUDIO,,,
59286,1.353217,103.958241,14,NEPTUNE HEALTHCARE MEDICAL & SURGERY,,,
59287,1.278813,103.840664,14,NEU AGE CLINIC,,,
59288,1.361642,103.887227,14,NEUSMILE DENTAL GROUP (KOVAN) PTE LTD,,,
59289,1.287363,103.805217,14,NEUA DENTAL,,,
59291,,,14,NEUROSCIENCE RESOURCES PTE LTD,,,
59292,1.322209,103.844127,14,NEUROSURGERY PARTNERS. BRAIN + SPINE SOLUTIONS,,,
59293,1.327488,103.934277,14,NEW LIFE DENTAL SURGERY,,,
59295,1.323373,103.940864,14,NEW TOWN CLINIC PTE LTD,,,
59296,1.288000,103.846107,14,NEWLIFE DENTAL PRACTICE PTE. LTD.,,,
59297,1.303390,103.873262,14,NEWPORT DENTAL,,,
59298,1.305469,103.835528,14,NEXUS SURGICAL ASSOCIATES,,,
59300,1.322209,103.844127,14,NEXUS SURGICAL ASSOCIATES,,,
59301,1.342122,103.837703,14,NEXUS SURGICAL ASSOCIATES,,,
59302,1.302112,103.849666,14,NG & LUM DENTAL SURGERY,,,
59303,1.367203,103.839144,14,NG DENTAL SURGERY,,,
59304,1.349441,103.932714,14,NIKS MAPLE CLINIC,,,
59305,1.300823,103.839567,14,NIKS MAPLE LASER CLINIC,,,
59306,1.330261,103.744643,14,NIKS MAPLE WEST CLINIC,,,
59307,1.307491,103.819614,14,NIPPON MEDICAL CARE,,,
59308,1.343358,103.953326,14,NORTHEAST MEDICAL GROUP,,,
59309,1.353106,103.945281,14,NORTHEAST MEDICAL GROUP,,,
59310,1.349027,103.749548,14,NORTHEAST MEDICAL GROUP,,,
59311,1.308090,103.786205,14,NORTHEAST MEDICAL GROUP,,,
59312,1.322209,103.844127,14,NOVENA CANCER CENTRE,,,
59313,1.320900,103.843793,14,EPISMILE (NOVENA) DENTAL GROUP PTE LTD,,,
59314,1.315113,103.909181,14,NOVENA ENT -  HEAD & NECK SURGERY SPECIALIST CENTRE,,,
59315,1.322209,103.844127,14,NOVENA ENT-HEAD & NECK SURGERY SPECIALIST CENTRE,,,
59318,1.320900,103.843793,14,NOVENA MEDICAL CENTER FAMILY CLINIC,,,
59319,1.322209,103.844127,14,NOVENA PAIN MANAGEMENT CENTRE,,,
59320,1.320900,103.843793,14,NOVENA PSYCHIATRY CLINIC,,,
59321,1.320900,103.843793,14,NOVENA SURGERY,,,
59322,1.322209,103.844127,14,NOVENA VASCULAR & VARICOSE VEIN CENTRE,,,
59323,1.299438,103.842178,14,NU.REFLECTIONS MEDICAL AESTHETICS,,,
59324,1.380646,103.760110,14,NUHEALTH MEDICAL CENTRE,,,
59325,1.305469,103.835528,14,"NYAM COLON, RECTAL & GENERAL SURGERY",,,
59326,1.305469,103.835528,14,NYAM ENDOSCOPY CENTRE,,,
59327,1.331565,103.948537,14,NYAM FAMILY CLINIC,,,
59328,1.307491,103.819614,14,O & G CENTRE,,,
59329,1.304644,103.830335,14,O MEDICAL CLINIC,,,
59330,1.283980,103.850925,14,O MEDICAL CLINIC,,,
59331,1.315615,103.845168,14,SLIMPIFY-THE SLIMMING DOCTORS,,,
59332,1.293544,103.851650,14,O MEDICAL CLINIC,,,
59333,1.307491,103.819614,14,O&G PARTNERS CLINIC FOR WOMEN; O&G PARTNERS FERTILITY CENTRE,,,
59334,1.369886,103.947838,14,O2 MEDICAL CLINIC,,,
59335,1.284835,103.850834,14,OC MEDICAL RAFFLES PLACE,,,
59336,1.308385,103.700841,14,OCCUPATIONAL HEALTH UNIT,,,
59337,1.335740,103.856957,14,OEI & KHO CLINIC AND SURGERY,,,
59339,1.378638,103.941965,14,OEI FAMILY CLINIC,,,
59340,1.305469,103.835528,14,OG CLINIC FOR WOMEN,,,
59341,1.306269,103.828798,14,OLIVE TREE BABY & KIDS CLINIC,,,
59342,1.306471,103.895614,14,OLIVER DENTAL SURGERY P L,,,
59343,1.303136,103.823926,14,OLIVER DENTAL SURGERY PTE LTD - MINI DENTAL IMPLANT CENTRE,,,
59344,1.309448,103.818304,14,OMF INTERNATIONAL (IHQ) LTD,,,
59345,1.302916,103.837442,14,OMNI DENTAL CENTRE,,,
59348,1.353106,103.945281,14,ONECARE CLINIC TAMPINES MRT,,,
59349,1.392193,103.743325,14,ONELIFE FAMILY CLINIC,,,
59350,1.284407,103.846182,14,ONG AND LIM DENTAL SURGERY,,,
59351,1.346872,103.944315,14,ONG CLINIC,,,
59352,1.320502,103.885898,14,ONG DENTAL SURGERY  PTE LTD,,,
59353,1.302538,103.852704,14,ONG'S CLINIC,,,
59356,1.305469,103.835528,14,OON SKIN CLINIC,,,
59357,1.305469,103.835528,14,OON_CH CLINIC,,,
59358,1.377681,103.744441,14,ORAL-HEALTH DENTAL SURGERY,,,
59359,1.346872,103.944315,14,ORALCARE DENTAL SURGEONS,,,
59365,1.305641,103.829829,14,ORCHARD GROUP CLINIC,,,
59366,1.352666,103.749879,14,ORCHARD MEDICAL CENTRE,,,
59367,1.305095,103.830831,14,ORCHARD SCOTTS DENTAL,,,
59368,1.305095,103.830831,14,ORCHARD SCOTTS DENTAL: AESTHETICS AND IMPLANT CENTER PTE. LTD.,,,
59369,1.348258,103.724193,14,ORIENTAL MEDICAL CLINIC,,,
59370,1.307804,103.820071,14,ORTHOLIMB BONE AND JOINT SURGERY PTE LTD,,,
59374,1.307804,103.820071,14,ORTHOPAEDIC 'A' CARE SERVICE PTE LTD,,,
59375,1.322209,103.844127,14,ORTHOPAEDIC AND SPINE CLINIC (NOVENA),,,
59376,1.305469,103.835528,14,ORTHOPAEDIC ASSOCIATES,,,
59378,1.307491,103.819614,14,ORTHOPAEDICS INTERNATIONAL,,,
59379,1.303136,103.823926,14,ORTHOPAEDICS INTERNATIONAL,,,
59380,1.322209,103.844127,14,ORTHOSPORTS ORTHOPAEDIC SURGERY & SPORTS MEDICINE,,,
59381,1.312267,103.853855,14,ORTHOSPORTS ORTHOPAEDIC SURGERY & SPORTS MEDICINE,,,
59382,1.320900,103.843793,14,OSA MEDICAL AESTHETICS CLINIC,,,
59384,1.302696,103.883204,14,OUR FAMILY CLINIC & SURGERY PTE LTD,,,
59385,1.370207,103.961504,14,OUR FAMILY CLINIC + SURGERY,,,
59388,1.372482,103.898704,14,OXFORD CLINIC & SURGERY,,,
59389,1.372482,103.898704,14,OXFORD DENTAL CLINIC,,,
59390,1.379345,103.936255,14,OXFORD MEDICAL CENTRE,,,
59391,1.324977,103.940966,14,OASIS FAMILY CLINIC,,,
59392,1.302444,103.764392,14,OCEAN DENTAL,,,
59394,1.305469,103.835528,14,ONCOCARE CANCER CENTRE,,,
59395,1.307804,103.820071,14,ONCOCARE CANCER CENTRE,,,
59396,1.322209,103.844127,14,ONCOCARE CANCER CENTRE,,,
59398,1.307491,103.819614,14,ONCOCARE CANCER CENTRE,,,
59399,1.322209,103.844127,14,ONCOCARE WOMEN'S CANCER CLINIC,,,
59400,1.276848,103.843897,14,ONE FACE SKIN & AESTHETICS CLINIC,,,
59401,1.346130,103.697905,14,ONE MEDICAL CLINIC,,,
59402,1.320900,103.843793,14,ONE ORTHODONTICS DENTAL SURGERY,,,
59403,1.346493,103.712618,14,ONECARE CLINIC BOON LAY,,,
59404,1.371126,103.848243,14,ONEDOCTORS FAMILY CLINIC,,,
59405,1.311450,103.795463,14,ONEDOCTORS FAMILY CLINIC,,,
59406,1.416747,103.834750,14,ONEDOCTORS FAMILY CLINIC,,,
59407,1.406633,103.902076,14,ONEDOCTORS FAMILY CLINIC,,,
59408,1.350834,103.872420,14,ONEDOCTORS MEDICAL CENTRE,,,
59409,1.350180,103.750039,14,ONECARE CLINIC BUKIT BATOK,,,
59410,1.358970,103.751822,14,ONECARE CLINIC BUKIT GOMBAK MRT,,,
59411,1.388211,103.769497,14,ONECARE CLINIC BUKIT PANJANG,,,
59412,1.374043,103.746232,14,ONECARE CLINIC CHOA CHU KANG,,,
59414,1.366840,103.964501,14,ONECARE CLINIC LOYANG,,,
59415,1.302812,103.907018,14,ONECARE CLINIC MARINE PARADE,,,
59416,1.349658,103.933864,14,ONECARE CLINIC TAMPINES,,,
59417,1.286498,103.828730,14,ONECARE CLINIC TIONG BAHRU,,,
59418,1.420244,103.847627,14,ONECARE CLINIC YISHUN,,,
59419,1.350021,103.759972,14,ONG CLINIC & SURGERY PTE LTD,,,
59420,1.364588,103.847653,14,ONG MEDICAL CLINIC,,,
59422,1.432448,103.833270,14,ORANGE DENTAL CLINIC,,,
59424,1.304557,103.834204,14,ORANGE ORTHODONTICS & DENTOFACIAL ORTHOPAEDICS,,,
59426,1.301347,103.841203,14,ORCHARD DENTAL SURGERY,,,
59427,1.305469,103.835528,14,ORCHARD EYE CLINIC & SURGERY,,,
59428,1.305469,103.835528,14,ORCHARD HEART SPECIALIST CLINIC,,,
59430,1.303546,103.835856,14,ORCHARD SURGERY CENTER,,,
59431,1.342122,103.837703,14,ORCHARD SURGICAL ASSOCIATES,,,
59432,1.345620,103.731475,14,ORIENT DENTAL CLINIC,,,
59433,1.320900,103.843793,14,ORTHOSMILE DENTAL PRACTICE LLP,,,
59434,1.320900,103.843793,14,ORTHOPAEDIC & ARTHRITIS CENTRE,,,
59435,1.322209,103.844127,14,ORTHOPAEDIC ASSOCIATES,,,
59436,1.305469,103.835528,14,ORTHOPAEDIC CLINIC,,,
59438,1.305469,103.835528,14,ORTHOPAEDIC AND SPINE CLINIC PTE. LTD.,,,
59439,1.305469,103.835528,14,ORTHOPAEDICS INTERNATIONAL,,,
59440,1.342122,103.837703,14,ORTHOPAEDICS INTERNATIONAL,,,
59441,1.305469,103.835528,14,OSTEOPOROSIS CLINIC & ORTHOPAEDIC SURGERY,,,
59445,1.305469,103.835528,14,P N CHONG NEUROLOGY CLINIC,,,
59446,1.301347,103.841203,14,P S LUI CLINIC & SURGERY FOR WOMEN,,,
59447,1.305469,103.835528,14,P. T. ANG MEDICAL ONCOLOGY CLINIC,,,
59449,1.384555,103.771569,14,PACIFIC ADVANCE RENAL CARE (FAJAR),,,
59450,1.405997,103.898474,14,PACIFIC ADVANCE RENAL CARE (PUNGGOL),,,
59451,1.385769,103.892511,14,PACIFIC ADVANCE RENAL CARE (SENGKANG),,,
59452,1.355870,103.933090,14,PACIFIC ADVANCE RENAL CARE (TAMPINES),,,
59453,1.437579,103.794711,14,PACIFIC ADVANCE RENAL CARE (WOODLANDS),,,
59454,1.288766,103.816052,14,PACIFIC FAMILY CLINIC,,,
59456,1.426288,103.827760,14,PACIFIC MEDICAL & DENTAL GROUP,,,
59457,1.346872,103.944315,14,PAEDIATRIC & FAMILY MEDICAL CENTRE PTE LTD,,,
59458,1.322209,103.844127,14,PAINCARE CENTER,,,
59459,1.332012,103.914159,14,PAN ISLAND CLINIC & SURGERY,,,
59460,1.332012,103.914159,14,PAN ISLAND DENTAL SURGERY,,,
59461,1.322209,103.844127,14,"PAN NEUROLOGY, EPILEPSY AND SLEEP DISORDERS CLINIC",,,
59462,1.305469,103.835528,14,PANASIA SURGERY,,,
59463,1.315113,103.909181,14,PANASIA SURGERY,,,
59464,1.320699,103.748455,14,PANDAN CLINIC PTE LTD,,,
59465,1.344836,103.855610,14,PANG & NG DENTAL SURGERY (BISHAN) PTE. LTD.,,,
59466,1.357721,103.883726,14,PANG & NG DENTAL SURGERY (HOUGANG) PTE. LTD.,,,
59467,1.352811,103.836326,14,PANG DENTAL SURGERY,,,
59468,1.375199,103.882329,14,PANHEALTH FAMILY CLINIC (HOUGANG),,,
59469,1.366840,103.964501,14,PARAGON DENTAL CENTRE,,,
59470,1.352903,103.889696,14,PARAMOUNT DENTAL CLINIC,,,
59471,1.333815,103.865960,14,PARKSON MEDICAL CLINIC & SURGERY,,,
59472,1.307491,103.819614,14,PARKWAY CANCER CENTRE,,,
59473,1.307491,103.819614,14,PARKWAY CANCER CENTRE,,,
59474,1.305469,103.835528,14,PARKWAY CANCER CENTRE,,,
59475,1.306699,103.832075,14,PARKWAY DENTAL PRACTICE,,,
59478,1.280917,103.849880,14,PARKWAY SHENTON MEDICAL GROUP,,,
59479,1.380336,103.764204,14,PARKWAY SHENTON MEDICAL GROUP,,,
59481,1.378638,103.941965,14,PASIR RIS BABY AND CHILD CLINIC,,,
59482,1.369003,103.957594,14,PASIR RIS CLINIC & SURGERY PTE LTD,,,
59484,1.303546,103.835856,14,PATRICIA YUEN DERMATOLOGY,,,
59486,1.264427,103.723750,14,PCS MEDICAL CENTRE,,,
59487,1.432268,103.786662,14,PEACE FAMILY CLINIC,,,
59488,1.452949,103.817026,14,HEALTHWAY MEDICAL,,,
59489,1.368941,103.856170,14,HEALTHWAY MEDICAL,,,
59490,1.322209,103.844127,14,PEARLLYN QUEK UROLOGY & BLADDER CONTROL CENTRE,,,
59491,1.369447,103.857952,14,PEI HWA FOUNDATION - NKF DIALYSIS CENTRE,,,
59952,1.322209,103.844127,14,SAINT JUDE CENTRE FOR INTERNAL MEDICINE,,,
59954,1.342122,103.837703,14,SAINT-JULIEN CLINIC FOR DIABETES & ENDOCRINOLOGY,,,
59955,1.315613,103.873763,14,SAKYADHITA-NKF DIALYSIS CENTRE,,,
59957,1.301974,103.848466,14,SAM KIANG HUAY KWAN CHARITY CLINIC,,,
59958,1.280598,103.842581,14,SAN WANG WU TI - KIDNEY DIALYSIS FOUNDATION CENTRE,,,
59959,1.350628,103.972288,14,ST ENGINEERING IN-HOUSE CLINIC (CHANGI),,,
59960,1.371137,103.845879,14,SATA COMMHEALTH MEDICAL CENTRE,,,
59963,1.333715,103.739320,14,SATA COMMHEALTH MEDICAL CENTRE,,,
59964,1.329094,103.870006,14,SATA COMMHEALTH MEDICAL CENTRE,,,
59965,1.353518,103.941922,14,SATA COMMHEALTH MEDICAL CENTRE,,,
59967,1.285500,103.843800,14,SAW & LEE DENTAL SURGERY,,,
59968,1.372868,103.886047,14,SAW BABY & CHILD CLINIC & KHOO FAMILY CLINIC,,,
59969,1.307804,103.820071,14,"SBCC BABY & CHILD CLINIC -  ASTHMA, LUNG, SLEEP, ALLERGY & PAEDIATRIC CENTRE",,,
59970,1.307804,103.820071,14,SBCC BABY & CHILD CLINIC,,,
59971,1.372553,103.847867,14,SBCC BABY & CHILD CLINIC,,,
59972,1.342122,103.837703,14,SBCC BABY & CHILD CLINIC - CARDIOLOGY & PAEDIATRIC CENTRE,,,
59973,1.357339,103.843852,14,SBCC BABY & CHILD CLINIC,,,
59974,1.286466,103.827005,14,SBCC BABY & CHILD CLINIC,,,
59975,1.385279,103.901824,14,SBCC BABY & CHILD CLINIC,,,
59977,1.322209,103.844127,14,"SBCC BABY & CHILD CLINIC - GASTROENTEROLOGY, NEONATOLOGY & PAEDIATRIC CENTRE",,,
59978,1.380336,103.764204,14,SBCC BABY & CHILD CLINIC,,,
59981,1.314302,103.764164,14,SBCC WOMEN'S CLINIC,,,
59982,1.342122,103.837703,14,SC CHIA CLINIC,,,
59983,1.434359,103.787775,14,SCAL- NKF DIALYSIS CENTRE (WOODLANDS BRANCH),,,
59984,1.415537,103.833775,14,SCAL-NKF DIALYSIS CENTRE (YISHUN BRANCH),,,
59985,1.279646,103.838713,14,SCHOOL DENTAL CENTRE,,,
59986,1.288914,103.846417,14,SCOTTS DENTAL CENTRE,,,
59987,1.274662,103.843547,14,SEACARE MARITIME MEDICAL CENTRE PTE LTD,,,
59988,1.352202,103.936546,14,SEASONS CLINIC,,,
59989,1.307677,103.793406,14,SEFTON MEDICAL CENTRE PTE LTD,,,
59990,1.388211,103.769497,14,SEGAR VALE DENTAL SURGERY,,,
59991,1.452949,103.817026,14,SEMBAWANG DENTAL SURGERY,,,
59992,1.461109,103.824313,14,SEMBCORP MARINE ADMIRALTY YARD MEDICAL CENTRE,,,
59993,1.247186,103.613929,14,SEMBCORP MARINE TUAS BOULEVARD YARD MEDICAL CENTRE,,,
59994,1.307804,103.820071,14,SENG'S O G PRACTICE,,,
59995,1.385279,103.901824,14,SENGKANG DENTAL SURGERY,,,
59996,1.312723,103.923094,14,SENNETT MEDICAL CLINIC,,,
59997,1.354205,103.872058,14,SERANGOON GARDEN CLINIC & DISPENSARY,,,
59999,1.307491,103.819614,14,SGH SPECIALIST PRACTICE,,,
60000,1.307804,103.820071,14,SH TAN KIDNEY AND MEDICAL CLINIC,,,
60001,1.286705,103.803581,14,SHALOM CLINIC & SURGERY,,,
60002,1.296544,103.853767,14,SHALOM MEDICAL GROUP,,,
60004,1.311488,103.826807,14,SHANGRI-LA MEDICAL CLINIC,,,
60005,1.307804,103.820071,14,SHANKAR SURGERY,,,
60006,1.322583,103.813757,14,SHARON DENTAL & SURGERY PTE LTD,,,
60007,1.385437,103.742515,14,SHARON YIP DENTAL SURGERY,,,
60008,1.273737,103.730279,14,SHELL CHEMICALS SERAYA CLINIC,,,
60009,1.348258,103.724193,14,SHENTON CLINIC,,,
60010,1.291300,103.851245,14,SHENTON DENTAL SURGERY,,,
60011,1.334442,103.740121,14,SHENTON FAMILY MEDICAL CLINIC,,,
60012,1.372904,103.845630,14,SHENTON FAMILY MEDICAL CLINIC,,,
60013,1.277446,103.841190,14,SHENTON FAMILY MEDICAL CLINIC,,,
60014,1.312703,103.765650,14,PARKWAY SHENTON MEDICAL GROUP,,,
60015,1.337761,103.921607,14,SHENTON FAMILY MEDICAL CLINIC (BEDOK RESERVOIR),,,
60017,1.352287,103.954075,14,SHENTON FAMILY MEDICAL CLINIC (TAMPINES),,,
60018,1.432448,103.833270,14,SHENTON MEDICAL GROUP,,,
60021,1.276084,103.846234,14,SHENTON MEDICAL GROUP,,,
60023,1.283561,103.852381,14,SHENTON MEDICAL GROUP,,,
60024,1.257104,103.822153,14,SHENTON MEDICAL GROUP,,,
60025,1.325496,103.875212,14,SHENTON MEDICAL GROUP,,,
60026,1.280613,103.853418,14,SHENTON MEDICAL GROUP,,,
60027,1.340025,103.706514,14,SHENTON MEDICAL GROUP,,,
60028,1.431898,103.828961,14,SHERATON DENTAL SURGERY,,,
60029,1.372868,103.886047,14,SHERATON MEDICAL CLINIC,,,
60030,1.307622,103.851645,14,SHIFA CLINIC & SURGERY,,,
60031,1.319997,103.944543,14,SHIM CLINIC,,,
60032,1.301769,103.837007,14,SHIRO AESTHETIC CLINIC,,,
65460,1.303546,103.835856,14,PRECIOUS DENTAL CENTRE,,,
60051,1.380129,103.848854,14,SHSS TEACHING DENTAL CLINIC,,,
60052,1.377151,103.997025,14,SIA ALH CLINIC,,,
60053,1.314786,103.895763,14,SIA FAMILY CLINIC AND SURGERY,,,
60054,1.345862,103.966129,14,SIA TRAINING CENTRE CLINIC,,,
60055,1.339499,103.855772,14,SIA-NKF DIALYSIS CENTRE,,,
60056,1.309522,103.911836,14,SIGLAP CLINIC PTE LTD,,,
60057,1.430173,103.773934,14,SILVER CROSS CLINIC (MARSILING),,,
60059,1.311908,103.795051,14,SILVER CROSS MEDICAL,,,
60060,1.343540,103.953540,14,SIMEI CLINIC & SURGERY,,,
60061,1.343540,103.953540,14,SIMEI MEDICAL CENTRE,,,
60062,1.312267,103.853855,14,SIMON CHONG UROLOGY & ANDROLOGY CENTRE,,,
60063,1.307622,103.851645,14,SIMON DENTAL SURGERY,,,
60064,1.361751,103.885973,14,SIMON ROAD FAMILY CLINIC,,,
60065,1.306699,103.832075,14,SIMPLY SMILES DENTAL,,,
60066,1.317902,103.880071,14,SIMS DRIVE MEDICAL CLINIC,,,
60069,1.437039,103.837248,14,SINCERE MEDICAL & DENTAL CLINIC,,,
60071,1.346091,103.899116,14,SINGAPORE AEROMEDICAL CENTRE,,,
60072,1.305469,103.835528,14,SINGAPORE BRAIN SPINE NERVES CENTER,,,
60073,1.352909,103.888974,14,SINGAPORE BUDDHIST WELFARE SERVICES - NATIONAL KIDNEY FOUNDATION DIALYSIS CENTRE,,,
60074,1.350590,103.848876,14,SINGAPORE CANCER SOCIETY,,,
60075,1.303136,103.823926,14,SINGAPORE DENTAL SURGERY,,,
60076,1.303546,103.835856,14,SINGAPORE EYE & VISION,,,
60077,1.347563,103.744417,14,HEALTHWAY MEDICAL,,,
60078,1.352903,103.889696,14,HEALTHWAY MEDICAL,,,
60079,1.440961,103.799212,14,HEALTHWAY MEDICAL,,,
60083,1.307804,103.820071,14,"SINGAPORE KNEE, SPORTS AND ORTHOPAEDIC CLINIC",,,
60084,1.281113,103.836136,14,SINGAPORE NATIONAL EYE CENTRE,,,
60085,1.278559,103.835960,14,SNEC EYE CLINIC @ NHCS,,,
60086,1.307804,103.820071,14,SINGAPORE NEUROLOGY & SLEEP CENTRE,,,
